Electricite ,Temperature,Usure ,Pression,Humidite,Echappement,Congestion reseau
427.03,16.77,87.67,1007.53,73.19,465.52,0.18
658.32,27.2,66.91,1011.47,47.14,436.99,0.24
420.87,17.32,57.25,1013.23,68.07,462.74,0.73
659.23,25.79,61.02,1013.26,55.35,440.04,0.27
591.76,19.08,60.18,1013.42,68.88,451.05,0.15
388.85,4.84,65.15,1011.96,81.62,491.23,0.77
490.86,26.08,65.77,1003.61,57.8,438.61,0.03
627.21,17.46,84.3,1019.96,83.99,451.06,0.58
477.12,16.41,94.69,1015.75,88.78,457.94,0.53
406.22,10.39,96.63,1004.95,91.65,476.49,0.13
411.58,13.13,93.95,1016.05,80.87,472.5,0.47
418.95,13.67,72.78,1017.51,63.54,463.97,0.23
435.61,7.09,67.18,1017.91,92.37,485.04,0.57
418.95,10.52,58.51,1018,68.99,469.8,0.73
614.48,21.26,58.01,1018.43,78.83,446.08,0.31
463.29,5.79,80.1,1010.23,95.41,480.97,0.56
410.46,8.42,65.9,1022.35,96.38,476.29,0.06
693.16,24.78,64.5,1013.96,43.7,448.43,0.48
707.40,23.58,55.66,1010.95,76.32,435.47,0.31
741.54,28.08,78.33,1012.17,62.74,434,0.31
424.91,4.95,55.88,1004.87,80.88,485.67,0.19
473.99,24.19,76.75,1013.4,49.39,446.3,0.04
404.00,9.88,75.92,1021.4,92.06,481.58,0.1
733.06,29.29,77.72,1007.39,72.85,428.73,0.49
358.25,4.04,75.43,1017.51,87.35,486.86,0.4
416.32,7.38,56.49,1016.47,96.29,485.73,0.62
427.63,10.58,98.28,1022.32,94.01,474.91,0.1
733.06,27.02,81.63,1009.21,89.13,437.8,0.74
402.99,6.4,65.25,1007.75,86.55,486.03,0.39
414.71,10.46,91.22,1021.41,82.34,481.47,0.11
683.67,30.61,76.13,1004.97,47.46,429.8,0.09
727.00,29.83,73.62,1004.32,67.55,426.98,0.5
768.51,31.77,85.23,1007.4,73.36,431.69,0.23
408.65,8.35,90.22,1019.23,73.26,474.79,0.7
757.40,31.75,85.14,1003.25,53.33,430.82,0.48
410.46,5,89.57,1021.05,94.84,485.27,0.71
750.73,25.26,78.95,1014.79,79.56,433.49,0.41
397.23,6.1,72.59,1010.4,95.34,491.37,0.33
415.82,7.24,78.54,1020.35,80.56,486.76,0.06
426.02,10.52,62.96,1014.9,95.67,469.03,0.5
417.64,15.66,61.05,1001.68,86.26,463.57,0.24
370.77,10.41,93.29,1022.02,84.56,474.2,0.17
444.91,21.08,66.91,1008.13,72.52,449.6,0.08
592.06,23.59,92.4,1017.81,66.68,448.09,0.3
586.31,21.53,90.67,1012.9,87.57,447.93,0.44
409.66,10.67,57.49,1022.39,77.92,482.36,0.23
411.88,14.31,53.49,1024.3,76.41,463.54,0.75
710.23,28.74,55.72,1008.15,45.99,431.93,0.18
701.75,29.15,89.37,1008.68,55.78,430.54,0.21
450.76,18.85,70.79,1009.06,84.75,456.72,0.06
415.51,6.93,67.4,1027.18,84.67,479.06,0.05
711.75,24.27,65.25,1008.96,78.31,434.24,0.2
415.72,13.35,96.85,1011.32,89.12,474.57,0.13
396.73,10.8,89.37,1010.7,82.62,478.8,0.3
518.13,22,53.64,1012.87,85.79,450.18,0.59
420.77,7.67,99.84,1016.25,77,485.03,0.59
388.24,4.62,62.62,1016.09,73.14,486.84,0.13
401.17,12.59,92.42,1017.76,61.14,470.18,0.55
497.93,23.49,52.91,1003.35,77.96,442.76,0.33
519.44,19.83,57.49,1007.36,91.64,449.45,0.57
700.33,29.26,92.21,1009.76,58.64,435.32,0.69
404.30,9.78,83.99,1017.33,92.11,480.59,0.29
434.50,16,60.29,1012.37,39.2,466.01,0.47
570.95,18.76,50.95,1020.04,86.62,452.5,0.67
645.39,19.82,87.15,1013.19,78.96,449.61,0.48
495.10,21.7,77.04,1008.74,82.8,446.46,0.77
733.06,27.28,84.95,1009.21,89.96,431.27,0.67
716.90,22.56,74.63,1005.66,95.95,440.81,0.69
722.96,30.72,53.72,1009.98,50.39,430.46,0.5
498.84,21.87,50.66,1019.99,67.05,451.97,0.35
406.22,8.85,81.05,1008.61,90.6,482.3,0.21
400.87,11.58,97.94,1005.17,86.55,469.6,0.73
616.91,25.66,75.19,1013,71.21,446.05,0.58
450.26,14.16,60.8,1020.75,77.42,473.22,0.15
399.35,7.92,50.89,1011.51,84.41,481.44,0.25
578.93,24.42,82,1011.46,55.92,443.94,0.17
621.15,30.18,89.18,1009.8,36.81,436.92,0.26
589.13,21.85,98.46,1013.03,66.39,447.31,0.12
731.14,30.56,84.22,999.96,69.81,430.85,0.72
412.08,7.78,99.78,1026.7,85.61,488.54,0.69
463.29,13.21,89.51,1008.58,85.66,463.1,0.51
589.13,20.25,95.08,1013.25,68.92,448.93,0.12
431.98,14.39,62.09,1017.36,83.28,463.65,0.07
495.10,21.92,67.57,1009.29,88.56,443.31,0.78
720.03,30.67,58.27,1008.36,52.08,430.28,0.18
577.42,23.6,95.15,1009.84,74.27,446.05,0.02
424.40,10.62,53.14,999.83,96.66,472.41,0.22
400.87,9.79,56.44,1002.36,93.86,471.61,0.67
343.70,13.69,63.65,1018.45,65.76,469.12,0.38
671.75,24.11,91.87,1015.35,56.01,437.21,0.45
424.60,20.68,82.34,1010.2,63.43,464.14,0.68
519.44,26.3,73.77,1012.05,63.62,442.28,0.37
701.45,25.7,75.06,1013.86,56.91,437.04,0.03
424.60,19.46,73.95,1011.3,60.45,466.24,0.54
419.55,11.49,83.1,1020.17,70.91,476.74,0.56
711.04,33.17,94.29,1004.45,58,430.14,0.63
418.14,13.46,86.24,1019.46,71.73,467.4,0.35
716.90,27.34,84.05,1008.82,71.42,438.73,0.69
649.73,24.2,93.24,1011.15,84.23,442.78,0.32
701.75,20.96,55,1011.04,82.63,444.31,0.72
725.18,28.82,57.76,1010.97,67.64,436.71,0.11
366.63,9.27,97.82,1026.93,72.13,479.66,0.55
365.42,11.48,72.78,1017.03,61.62,469.44,0.38
412.08,14,71.09,1026.17,54.82,474.87,0.1
416.73,13.03,74.74,1022.17,79.79,466.02,0.48
725.69,28.18,88.35,1008.78,82.88,427.83,0.76
411.17,12.77,51.42,1014.66,72.81,471.59,0.67
726.59,28.15,79.86,1006.73,68.21,427.69,0.72
615.39,22.65,83.03,1006.43,85.13,440.52,0.44
505.51,25.64,86.15,1006.97,67.72,440.86,0.67
580.75,21.94,78.43,1014.64,78.52,451.1,0.17
684.68,22.95,55.81,1009.89,91.69,442.19,0.16
417.23,5.21,89.23,1003.51,91.23,486.46,0.57
452.99,17.02,87.5,1014.38,62.66,459.98,0.2
730.13,33.18,71.91,1009.51,58.35,435.26,0.56
624.69,29.85,53.17,1005.45,61.85,436.46,0.7
662.46,26.56,90.75,1012.6,64.25,443.66,0.06
442.28,21.42,73.14,1015.76,43.08,462.19,0.17
644.08,23.86,84.26,1014.6,82.37,440.58,0.69
432.89,14.34,62.1,1031.75,66.81,466.17,0.05
705.18,30.36,71.42,1010.02,54.22,439.05,0.03
441.27,18.12,57.51,1016.91,52.95,464.68,0.61
687.61,28.53,66.39,1013.27,42.53,438.91,0.41
624.89,23.62,64.34,1010.07,48.77,447.93,0.47
595.50,22.81,67.69,1013.5,55.66,452.89,0.67
744.17,26.36,79.21,1013.99,86.44,430.39,0.17
744.07,29.3,88.35,1005.64,65.31,431.07,0.39
702.05,24.26,90.91,1013.43,53.23,442.56,0.51
724.47,26.85,84.66,1010.06,65.24,429.97,0.23
723.56,26.91,67.39,1004.59,83.54,438.73,0.69
716.49,24.47,56.67,1008.07,81.55,436.29,0.2
661.35,18.06,91.12,1018.79,77.95,454.34,0.44
453.39,26.05,56.33,1009.83,56.36,443.18,0.8
629.63,30.01,85,1005.28,62.34,435.94,0.29
650.84,23.08,58.02,1014.85,69.95,448.61,0.41
429.15,9.86,59.92,1009.16,81.41,477.78,0.41
418.04,11.44,82.72,1019.59,79.95,478.52,0.73
438.44,12.9,81.67,1015.92,59.15,464.26,0.03
427.63,13.44,68.76,1018,96.65,459.6,0.72
798.41,33.37,88.39,1007.19,62.64,430.42,0.68
663.67,28.82,79.77,1014.24,54.3,449.18,0.24
497.02,23.62,79.27,1014.1,49.54,443.53,0.45
526.01,18.65,69.42,1005.48,99.94,449.55,0.62
389.46,6.81,74.06,1016.5,70.99,487.45,0.22
438.64,19.04,87.36,1009.25,68.74,453.32,0.72
534.29,19.32,83.18,1016.86,68.2,457.66,0.16
355.42,6.64,57.58,1019.83,76.01,484.03,0.17
659.23,21.71,79.87,1013.24,63.58,444.91,0.37
490.86,16.46,94.14,1006.08,89,449.58,0.5
384.41,7.5,55.28,1021.96,83.45,485.98,0.26
756.79,24.27,77.65,1012.73,73.81,443.06,0.53
437.73,16,66.94,1013.58,78.87,461.7,0.34
665.99,17.28,96.31,1013.62,89.97,454.76,0.57
717.71,27.18,50.88,1008.16,86.32,430.66,0.62
434.20,14.18,66.34,1007.19,73.21,468.35,0.37
776.29,28.5,88.67,999.49,77.47,430.62,0.05
744.17,32.5,92.92,1014.65,55.72,427.63,0.65
592.06,21.89,86.19,1016.15,74.59,450.05,0.44
596.30,23.18,90.51,1011.44,79.28,443.12,0.15
741.95,24.07,92.24,1006.61,73.46,438.41,0.15
662.46,25.31,62.8,1011.16,79.71,440.96,0.65
691.95,25.15,50.14,1013.25,72.31,440.96,0.24
423.39,9.45,97.2,1029.32,91.09,467.79,0.32
686.60,27.01,54.17,1006.01,67.98,434.65,0.06
604.69,20.01,94.69,1019,84.12,448.39,0.55
519.44,18.36,63.43,1010.57,90.17,459.8,0.46
589.13,28.12,66.07,1013.61,39.67,448.72,0.13
624.89,18.18,76.94,1008.64,66.28,453.1,0.53
592.06,23.72,92.72,1016.32,71.17,447.13,0.53
618.63,27.17,67.08,1013.03,70.43,435.9,0.45
411.88,6.03,82.51,1025.53,98.68,480.36,0.02
587.01,22.58,59.58,1014.88,80.59,448.32,0.79
621.15,23.75,78.54,1008.16,69.14,442.35,0.6
650.95,26.33,67.12,1013.12,43.31,450.67,0.64
399.35,18.21,75.96,1009.81,70.92,461.73,0.18
438.64,22.06,65.95,1010.46,58.01,448.92,0.44
428.64,17.39,89.75,1013.72,73.79,461.55,0.1
409.66,9.3,97.14,1022.64,76.14,479.87,0.46
754.17,34.24,57.07,1016.24,25.56,425.58,0.53
423.39,7.17,87.87,1031.97,83.86,485.08,0.24
693.57,22.99,98.42,1006.65,77.62,446.67,0.49
701.45,22.02,68.95,1013.84,75.75,440.26,0.57
599.84,23.94,64.86,1014.32,74.55,438.64,0.69
594.49,22.28,50.24,1014.08,66.47,446.55,0.04
459.65,12.5,52.45,1015.8,82.82,469.69,0.26
445.01,18.19,52.59,1017.24,78.73,456.13,0.44
400.26,18.2,95.9,1005.35,79.05,468.49,0.07
446.42,13.06,79.68,1018.95,85.68,469.02,0.57
400.06,9.68,74.87,1015.63,74.5,475.02,0.15
698.21,29.25,77.3,1010.27,67.35,426.29,0.56
411.17,14.76,70.69,1017.37,71.07,465.58,0.74
400.87,10.94,90.14,1004.5,86.29,459.69,0.52
627.21,18.41,67.26,1020.4,78.1,457.14,0.5
679.23,30.04,67.66,1017.57,38.14,434.83,0.05
442.28,7.9,95.08,1016.14,83.05,485.26,0.68
605.19,22.05,95.43,1009.06,93.74,437.9,0.17
710.23,29.19,91.2,1008.28,55.42,427.9,0.65
608.93,24.16,56.81,1018.09,63.49,446.17,0.33
710.23,29.75,69.06,1007.35,55.8,427.2,0.05
643.67,22.73,89.13,1009.12,94.8,441.75,0.52
405.01,12.95,69.42,1015.31,86.01,471.07,0.1
423.49,10.54,52.35,1016.64,93.52,479.65,0.45
424.91,11.95,77.52,1018.52,84.73,467.91,0.6
463.29,16.81,53.31,1008.7,98,455.96,0.01
637.21,18.89,55.11,1018.47,84.85,450,0.13
410.46,11.89,58.25,1021.29,97.16,476.99,0.19
406.42,13.91,75.42,1017.03,85.93,466.24,0.33
758.31,28.59,98.85,1005.58,60.3,442.7,0.12
672.05,22.25,82.73,1004.64,89.15,437.19,0.59
524.70,24.04,55.26,1006.13,73.92,450.07,0.64
616.91,25.86,51.12,1013.51,67.5,449.67,0.42
729.62,27.91,66.6,1010.74,70.8,430.73,0.46
574.59,24.23,61.9,1012.32,68.04,441.29,0.54
412.18,8.69,81.45,1026.19,86.25,484.55,0.52
741.54,29.78,93.3,1011.27,52.79,445.58,0.73
418.54,13.52,73.01,1015.81,65.97,472.11,0.15
446.52,16.14,83.43,1020.36,80.59,461.03,0.51
641.05,25.87,62.73,1011.54,65.45,445.87,0.03
466.42,16.71,52.27,1011.61,95.82,459.4,0.76
679.93,18.84,76.22,1012.63,81.89,449.21,0.76
739.12,25.98,53.78,1012.28,85.78,439.73,0.75
397.84,14.93,85.07,1014.31,80.68,468.88,0.29
749.62,25.89,75.7,1007.43,81.55,433.73,0.23
439.96,8.82,84.58,1014.95,81.54,482.71,0.56
725.69,29.93,56.04,1008.43,66.64,426.82,0.5
523.79,16.51,67.68,1022.37,81.18,442.48,0.05
707.20,20.92,88.76,1011.06,85.63,437.96,0.6
739.02,22.98,84.05,1011.94,90.13,438.5,0.52
725.18,30.2,50.89,1011.13,60.66,436.94,0.69
598.02,25.03,91.5,1017.28,56.96,446.33,0.6
689.22,30.02,74.77,1009.8,65.73,429.5,0.07
438.64,18.87,73.29,1009.16,69.5,454.58,0.45
716.49,22.4,89.49,1008.06,84.52,440.04,0.41
404.71,5.07,87.37,1019.32,66.17,494.87,0.27
415.51,12.85,72.05,1027.04,86.29,464.86,0.45
604.69,26.74,62.68,1012.5,62.88,447.88,0.29
454.60,17.44,69.42,1013.65,75.13,456.08,0.66
645.39,27.56,91.87,1013.23,45.97,442.43,0.32
405.01,14.08,56.11,1015.48,82.81,469.33,0.8
453.29,12.83,79.55,1017.86,87.88,474.26,0.56
412.99,15.93,63.27,1011.57,74.55,468.8,0.49
700.33,30.05,91.36,1008.26,61.5,436.82,0.13
704.07,27.69,59.83,1009.9,69.91,440.43,0.35
437.73,14.91,57.2,1015.15,81.56,461.27,0.65
410.26,11.92,80.22,1016.66,55.25,468.14,0.38
716.49,30.85,58.93,1007.47,54.79,431.77,0.5
444.91,25.57,71.49,1005.79,65.14,443.84,0.6
419.66,10.55,59.54,1005.02,63.24,473.99,0.39
410.46,12.88,76.26,1020.76,92.58,474.58,0.15
399.15,13.03,56.05,1016.68,83.09,473.99,0.55
591.76,15.62,93.07,1013.91,97.6,457.3,0.1
406.02,14.4,67.26,1013.04,90.5,464.5,0.46
382.08,9.86,68.71,1005.05,100.15,472.46,0.72
641.05,23.84,92.22,1012.54,76.33,444.48,0.13
592.06,22.53,70.2,1016.28,72.78,449.02,0.51
389.46,7.18,77.78,1016.49,70.37,487.63,0.16
449.15,13.68,71.83,1027.81,69.53,469.37,0.74
657.71,25.41,94.1,1016.01,53.39,442.86,0.64
689.63,25.24,83.13,1000.26,78.17,435.9,0.14
453.39,28.01,94.16,1008.98,48.52,444.76,0.68
699.22,26.87,65.52,1012.71,54.54,433.89,0.18
393.90,14.01,89.44,1016.73,79.23,466.7,0.47
439.55,16.23,51.16,1020.13,76.3,464.74,0.03
417.94,7.06,78.44,1021.94,83.55,487.71,0.79
419.55,11.72,62.51,1020.04,66.84,476.12,0.63
437.73,14.14,99.55,1017.1,81.77,464.36,0.31
405.01,12.45,70.94,1015.4,82.61,473.63,0.56
705.79,27.72,90.97,1007.58,72.25,434.02,0.03
417.23,3.2,94.47,997.67,98.84,489.86,0.56
386.63,12.12,51.01,1013.65,90.19,471.19,0.71
578.23,19.95,76.87,1011.08,88.04,453.03,0.32
429.15,9.33,95.06,1008.93,82.59,478.43,0.36
548.43,14.87,79.92,1017.17,71.57,462.87,0.39
578.93,25.45,96.35,1011.7,47.09,441.3,0.34
441.27,16.23,69.57,1016.4,68.9,466.22,0.29
618.83,20.09,54.19,1020.05,70.71,451.43,0.56
370.77,16.66,73.6,1013.68,70.66,466.07,0.26
439.15,12.26,51.74,1016.41,72.95,467.83,0.2
699.22,23.32,71.1,1011.75,75.59,436.18,0.73
496.52,24.88,84.09,1006.04,64.54,445.18,0.19
444.30,15.38,64.62,1022.42,83.41,462.48,0.22
403.90,18.16,81.83,1007.73,70.54,463.69,0.63
672.26,27.26,70.07,1007.83,60.95,434.88,0.44
411.17,7.41,61.6,1023.07,83.32,474.25,0.36
398.14,2.34,56.69,1028.47,69.68,490.34,0.13
412.38,13.96,56.27,1009.89,84.86,469.86,0.43
756.49,29.91,73.62,1003.36,69.34,434.93,0.4
400.57,10.02,65.23,1016.34,79.98,480.05,0.75
759.82,27.71,96.54,1010.21,59.75,440.7,0.44
405.01,12.54,65.82,1015.73,84.29,475.02,0.51
453.49,17.66,87.61,1020.5,71.33,457.11,0.5
410.97,11.6,60.93,1015.51,86.55,474.99,0.6
759.82,28.42,76.2,1010.25,56.8,435.64,0.26
513.89,16.22,88.9,1014.33,100.09,454.94,0.76
422.69,18.21,84.65,1014.67,56.86,468.4,0.04
450.46,12.78,56.72,1013.64,77.56,468.67,0.3
436.42,29.82,78.29,1011.52,63.54,433.31,0.03
650.95,25.58,79.25,1011.07,61.47,447.16,0.45
689.83,30.22,96,1014.91,34.9,434.3,0.78
627.21,20.06,99.08,1020.21,72.21,451.81,0.73
723.56,29.07,89.75,1006.07,69.53,440.51,0.2
720.03,31.46,71.25,1008.57,41.79,430.8,0.48
607.01,20.98,74.94,1011.07,79.44,450.95,0.64
672.26,27.44,50.76,1005.51,69.28,428,0.05
628.83,26.99,63.8,1011.13,71.27,436.89,0.74
746.39,29.1,89.64,1007.47,59.48,436.56,0.69
416.73,6.92,87.86,1011.16,96.2,483.61,0.74
446.42,14.26,82.28,1019.81,76.46,462.87,0.7
547.42,26.44,80.86,1012.65,48.02,444.78,0.05
501.87,15.85,70.29,1015.48,88.65,464.72,0.69
424.50,15.55,54.18,1017.41,74.58,460.84,0.51
506.21,19.18,60.18,1005.99,100.09,444.56,0.59
421.98,11.87,99.47,1012.97,64.79,470.84,0.53
410.46,10.53,75.67,1020.62,98.43,477.99,0.24
435.71,14.54,73.51,1010.26,82.98,465.45,0.78
449.15,14.77,55.76,1028.38,71.18,464.25,0.56
620.65,21.79,95.47,1011.11,91.78,446.99,0.02
403.60,10.62,94.72,1025.37,96.64,470.8,0.48
392.99,14.72,77.62,1015.17,61.75,468.87,0.19
671.55,26.38,97.29,1013.89,43.06,442.38,0.2
408.34,8.85,50.24,1025.68,80.42,491.81,0.4
763.56,29.45,76.72,1018.12,50.68,437.31,0.79
725.18,30.39,54.86,1010.87,64.11,435.82,0.64
580.75,21.99,98.92,1015.87,80.72,446.96,0.16
689.63,16.48,91.71,1004.27,99.89,449.7,0.02
533.68,19.32,88.28,1004.29,83.51,450.88,0.59
704.07,29.49,83.27,1009.34,56.35,440.99,0.41
671.45,22.86,78.29,1003.77,71.22,435.56,0.45
722.96,30.29,87.92,1010.01,54.03,434.27,0.01
613.78,22.21,76.59,1018.21,84.96,444.57,0.11
737.91,26.48,83.93,1008.07,90.73,433.31,0.52
635.39,23.7,53.36,1012.26,57.89,444.99,0.62
742.35,24.34,59.77,1011.31,84.15,440.29,0.07
355.42,3.6,59.97,1018.73,99.1,488.98,0.47
437.73,13.47,66.78,1012.75,87.04,468.8,0.53
696.29,37.11,88.09,1006.23,31.15,429.25,0.15
705.79,33.43,86.26,1006.86,44.84,435.59,0.06
409.56,11.11,54.02,1023.91,87.12,476.37,0.16
450.46,11.87,86.12,1018.81,84.68,468.47,0.64
697.41,27.6,72.2,1003.87,42.01,436.08,0.73
397.44,13.74,70.75,1014.82,77.48,471.11,0.4
404.71,5.41,53.03,1019.16,64.77,495.24,0.63
446.42,17.01,90.53,1019.18,61.23,457.26,0.24
711.75,26.12,64.36,1009.93,72.13,434.67,0.53
719.63,30.34,96.76,1000.94,67.29,431.18,0.49
435.61,7.79,90.7,1019.67,85.35,484.42,0.26
595.70,23.63,55.74,1010.99,81.16,444.43,0.4
595.40,21.97,80.24,1017.78,76.95,443.61,0.49
405.01,12.18,73.63,1016.67,91.87,471.49,0.15
779.42,27.06,58.26,1008.71,90.6,432.2,0.26
444.70,12.53,98.01,1007.21,84.2,470.04,0.02
419.05,13.95,54.8,1019.95,86.46,465.24,0.74
397.23,6.3,71.86,1010.63,94.26,489.95,0.61
523.79,24.35,93.48,1014.34,67.22,442.81,0.41
361.18,11.75,91.79,1018.99,57.92,473.01,0.32
618.83,22.05,57.25,1019.6,58.83,447.95,0.15
442.08,26.52,72.04,1011.49,46.98,440.31,0.14
722.96,24.17,87.43,1010.16,89.96,436.27,0.69
415.72,7.53,95.01,1023.19,91.28,475.7,0.09
672.05,20.38,71.17,1013.95,77.8,448.93,0.11
447.83,16.72,93.54,1019.26,63.77,465.89,0.63
606.71,29.04,94.62,1015.42,46.15,440.43,0.73
630.14,21.67,75.2,1007.98,92.96,445.85,0.55
381.07,11.67,89.51,1021.2,68.88,473.54,0.03
400.06,5.79,87.94,1021.64,85.41,489.6,0.46
671.55,23.48,92.55,1014.41,62.61,450.05,0.22
797.09,28.33,79.37,1011.15,70.04,432.67,0.49
756.49,29.42,54.93,1004.11,64.53,434.66,0.4
418.75,10.17,74.05,1020.01,84.86,482.36,0.63
630.14,22.53,90.23,1007.84,86.4,450.08,0.75
496.42,16.82,62.22,1020.68,72.07,462.22,0.45
645.79,22.95,69.77,1013.91,81.52,438.33,0.49
400.36,16.85,60.64,1008.82,80.81,464.2,0.15
678.42,23.71,59.13,1007.27,90.2,440.65,0.17
503.28,13.72,67,1006.88,89.49,463.65,0.7
744.07,23.56,92.32,1007.13,87.1,439.27,0.29
370.77,10.57,57.29,1022.11,82.39,472.62,0.12
452.88,14.43,79.14,1024.34,84,467.45,0.62
744.17,31.68,77.11,1014.85,64,431.11,0.74
380.77,7.54,67.19,1014.58,78.43,481.56,0.56
437.73,14.07,69.99,1015.79,86,463.77,0.45
410.26,11.27,87.43,1017.03,61.94,471.26,0.02
435.71,9.3,55.25,1010.99,88.12,477.02,0.03
444.30,14.98,93.71,1022.66,83.34,462.32,0.62
412.99,17.68,75.75,1011.24,61.37,462.08,0.33
423.39,7.66,90.79,1031.96,82.48,485.11,0.43
719.63,24.17,58.71,1003.9,90.36,435.66,0.7
737.20,24.44,97,1008.38,91.66,435.47,0.59
517.02,20.26,86.36,1008.9,93.47,448.1,0.45
543.58,14.64,55.23,1016.33,60.59,463.18,0.27
609.23,23.82,78.19,1016.61,75.29,445,0.71
679.23,27.6,85.63,1017.78,54.25,438.42,0.69
399.76,10.48,95.26,1011.81,88.86,472.61,0.02
435.71,17.38,66.1,1011.09,61.9,459.02,0.26
618.83,15.45,60.89,1019.87,79.21,456.59,0.68
417.64,16.85,88.28,1006.14,79.21,463.37,0.64
385.62,9.3,81.35,1017.19,71.51,480.14,0.27
528.23,23.74,86.45,1008.88,76.34,444.4,0.22
497.02,22.76,89.57,1014.35,48.85,448.73,0.41
419.55,9,52.17,1018.83,79.61,484.08,0.35
416.42,18.21,69.31,993.11,62.29,457.53,0.26
400.36,3.38,85.08,1011,81.22,488.92,0.74
414.20,9.76,70.25,1019.66,97.59,467.6,0.53
624.79,28.68,96.71,1011.78,62.67,440.57,0.54
436.42,27.01,92.46,1011.71,77.84,434.09,0.17
598.02,26.88,91.35,1013.54,58.13,437.11,0.78
452.28,16.69,54.36,1010.41,58.18,456.17,0.16
637.01,23.22,80.15,1012.91,77.59,446.62,0.13
421.78,14.43,94.18,1024.02,83.57,467.33,0.72
409.56,17.27,66.58,1000.89,70.66,461.31,0.22
415.82,9.83,82.77,1019.34,72.29,478.21,0.62
706.39,21.96,57.04,1011.09,80.27,441.15,0.21
434.20,16.56,70.27,1007.48,74.45,464.62,0.74
428.64,10.4,93.52,1014.24,93.48,480.04,0.24
444.30,9.55,71.29,1020.5,97.28,476.06,0.28
706.80,32.13,73.36,1013.3,55.85,431.84,0.57
382.08,9.88,95.22,1005.68,97.61,470.44,0.43
643.98,23.09,69.63,1009.82,72.36,443.86,0.77
689.53,30.71,66.23,1007.76,68.04,428.27,0.26
420.87,12.21,91.43,1012.88,85.19,475.07,0.76
606.71,18.9,55.05,1016.02,71.38,451.5,0.07
423.49,12.99,60.98,1020.25,74.64,472.95,0.29
592.47,19.48,63.62,1013.32,73.16,454.4,0.59
606.81,22.86,76.63,1017.2,67.11,452.34,0.67
438.44,11.96,80.62,1017.42,79.44,469.34,0.42
591.76,18.48,67.95,1015.61,85.14,452.52,0.57
399.35,16.59,74.87,1007.97,70.58,464.19,0.38
656.10,27.43,56,999.72,67.94,431.21,0.75
411.58,14.13,62.87,1016.05,72.41,471.44,0.47
650.84,31.31,71.61,1014.24,51.08,438.14,0.17
598.02,23.86,90.6,1013.02,73.6,441.22,0.69
720.33,27.19,80.8,1008.97,88.43,437.92,0.2
400.26,15.55,61.31,1004.98,89.82,466.83,0.06
536.92,18.03,82.39,1013.06,82.03,458.04,0.23
501.87,17.74,74.31,1006.09,80.7,457.05,0.34
698.21,26.64,96.86,1010.6,79.23,430.41,0.4
746.49,32.36,57.58,1003.88,59.84,431.92,0.44
727.00,27.98,56.62,1005.58,81,428.44,0.46
714.98,22.55,74.23,1006.19,92.56,436.43,0.15
763.56,26.85,87.85,1017.43,74.55,433.48,0.04
644.08,24.39,66.99,1013.3,77.53,443.65,0.66
687.61,25.64,62.34,1011.06,71.06,431.77,0.04
441.07,10.36,68,1011.95,78.15,477.23,0.12
438.64,20.18,99.3,1011.31,65.11,450.09,0.27
594.28,26.8,79.85,1001.2,65.03,445.76,0.61
404.00,11.77,51.72,1021.08,85.08,475.49,0.57
645.39,24.63,65.49,1014.53,75.24,440.23,0.63
429.15,10.11,56.66,1010.22,82.11,483.56,0.08
692.96,20.72,66.38,1011.25,87.1,447.89,0.43
586.31,24.43,64.33,1011.88,71.39,445.68,0.33
603.98,21.53,77.81,1016.46,74.72,454.99,0.53
483.08,14.66,76.38,1006.15,91.98,461.46,0.11
548.43,13.24,68.2,1017.05,81.99,467.81,0.6
533.68,29.56,80.25,1006.09,42.17,436.46,0.69
427.63,13.61,54.57,1017.78,88.84,466.17,0.55
759.82,27.14,65.03,1011.47,63.14,439.33,0.47
406.73,10.84,82.64,1005.24,87.27,479.22,0.37
395.21,12.72,99.69,1008.36,92.59,467.28,0.32
711.75,23.72,72.72,1010.65,75.39,438.5,0.39
733.06,30.26,88.79,1007,65.51,425.71,0.58
387.64,8.58,62.01,1021.03,84.37,482.26,0.49
466.42,16.55,74.18,1009.97,96.54,455.8,0.53
769.62,25.86,78.42,1005.73,69.35,438.75,0.36
641.96,21.12,97.82,1014.16,81.42,445.9,0.52
665.99,18.27,81.6,1013.09,84.72,450.33,0.63
452.28,16.72,90.45,1007.75,56.79,453.39,0.12
706.39,24.66,61.01,1006.56,60.91,432.68,0.04
659.23,28.57,71.69,1013.27,51.11,440.51,0.56
642.06,23.63,99.83,1011.05,87.96,449.01,0.41
595.40,25.55,75.1,1017.12,51.84,442.3,0.4
495.10,23.68,56.23,1007.53,86.05,440.68,0.56
418.14,12.68,66.51,1021.59,78.57,466.64,0.61
424.91,12.91,72.78,1018.4,86.5,466.05,0.4
730.13,33.97,91.47,1008.98,44.32,432.33,0.07
454.50,10.72,94.86,1023.22,86.95,480.62,0.34
398.14,6.63,65.03,1024.81,72.58,482.02,0.39
402.49,13.48,85.23,1012.71,58.91,475.74,0.16
397.23,6.65,62.56,1011.29,92.85,490.41,0.6
741.54,30.08,64.7,1011.17,63.86,434.95,0.12
603.98,22.11,88.54,1016.86,70.14,450.62,0.77
701.45,25.65,57.42,1013.95,50.42,436.24,0.11
452.88,14.51,51.75,1023.23,82.33,465.09,0.72
490.86,27.11,92.23,1002.78,53.39,439.4,0.43
